,scores,labels
3993,0.23353402,0
3994,0.23157036,0
3995,0.22345607,0
3996,0.23322499,0
3997,0.22860283,0
3998,0.23071395,0
3999,0.23357564,0
4000,0.2290325,0
4001,0.20768878,0
4002,0.22472158,0
4003,0.22755861,0
4004,0.22771397,0
4005,0.23114291,0
4006,0.20640975,0
4007,0.23534267,0
4008,0.23413174,0
4009,0.22821766,0
4010,0.22806095,0
4011,0.2271907,0
4012,0.2282896,0
4013,0.23164001,0
4014,0.2182222,0
4015,0.23552406,0
4016,0.23465584,0
4017,0.22317253,0
4018,0.22266626,0
4019,0.23650329,0
4020,0.21204822,0
4021,0.22565214,0
4022,0.22307633,0
4023,0.23437643,0
4024,0.22162905,0
4025,0.23315248,0
4026,0.22707328,0
4027,0.23148754,0
4028,0.22950678,0
4029,0.22837225,0
4030,0.21389937,0
4031,0.22810188,0
4032,0.22503126,0
4033,0.22929585,0
4034,0.22538233,0
4035,0.21793517,0
4036,0.21975037,0
4037,0.21771137,0
4038,0.21604562,0
4039,0.2113496,0
4040,0.2276855,0
4041,0.23646621,0
4042,0.23751155,0
4043,0.24211523,0
4044,0.1886069,0
4045,0.23715273,0
4046,0.23440897,0
4047,0.22269735,0
4048,0.23113394,0
4049,0.24386708,0
4050,0.23657402,0
4051,0.22929776,0
4052,0.23050925,0
4053,0.24450448,0
4054,0.23168343,0
4055,0.20444869,0
4056,0.20411643,0
4057,0.19155994,0
4058,0.23794799,0
4059,0.22146857,0
4060,0.22507167,0
4061,0.23116075,0
4062,0.23528938,0
4063,0.22185084,0
4064,0.2557091,0
4065,0.22469446,0
4066,0.2262948,0
4067,0.24908154,0
4068,0.24355476,0
4069,0.21766268,0
4070,0.2217482,0
4071,0.23250073,0
4072,0.22786514,0
4073,0.22197866,0
4074,0.2229667,0
4075,0.22076845,0
4076,0.2232611,0
4077,0.2209962,0
4078,0.22048658,0
4079,0.22719711,0
4080,0.2462773,0
4081,0.23579738,0
4082,0.22498922,0
4083,0.23388574,0
4084,0.23121002,0
4085,0.23688756,0
4086,0.24506846,0
4087,0.24749696,0
4088,0.22816232,0
4089,0.22261858,0
4090,0.22250025,0
4091,0.24490064,0
4092,0.20236695,0
4093,0.2273175,0
4094,0.23237267,0
4095,0.24140525,0
4096,0.22378492,0
4097,0.23774698,0
4098,0.23028353,0
4099,0.23196188,0
4100,0.22760093,0
4101,0.243307,0
4102,0.20975111,0
4103,0.22686325,0
4104,0.23315279,0
4105,0.2292614,0
4106,0.21497183,0
4107,0.22986786,0
4108,0.23405486,0
4109,0.22545457,0
4110,0.23174451,0
4111,0.22761302,0
4112,0.2273883,0
4113,0.22843704,0
4114,0.25671855,0
4115,0.23332414,0
4116,0.22999638,0
4117,0.2204651,0
4118,0.2442321,0
4119,0.23064762,0
4120,0.23676288,0
4121,0.23651943,0
4122,0.20790854,0
4123,0.2237808,0
4124,0.23351263,0
4125,0.21014738,0
4126,0.23312458,0
4127,0.23235595,0
4128,0.21561456,0
4129,0.23181441,0
4130,0.23139285,0
4131,0.23745511,0
4132,0.22467527,0
4133,0.23721275,0
4134,0.22697827,0
4135,0.24443677,0
4136,0.23259827,0
4137,0.22590224,0
4138,0.25104395,0
4139,0.22291231,0
4140,0.23410037,0
4141,0.23349069,0
4142,0.24016206,0
4143,0.22707872,0
4144,0.2309376,0
4145,0.2558741,0
4146,0.22506289,0
4147,0.21908973,0
4148,0.22197208,0
4149,0.23068902,0
4150,0.24255052,0
4151,0.22658727,0
4152,0.22357994,0
4153,0.23386931,0
4154,0.22883022,0
4155,0.22732036,0
4156,0.23620856,0
4157,0.22693205,0
4158,0.23162395,0
4159,0.23389822,0
4160,0.24106912,0
4161,0.22133273,0
4162,0.23068795,0
4163,0.24155848,0
4164,0.22484478,0
4165,0.2279164,0
4166,0.22156689,0
4167,0.22498493,0
4168,0.2360172,0
4169,0.2146458,0
4170,0.22467437,0
4171,0.227957,0
4172,0.2414268,0
4173,0.23127155,0
4174,0.22353646,0
4175,0.23128116,0
4176,0.24654996,0
4177,0.2286874,0
4178,0.22835901,0
4179,0.22851627,0
4180,0.2320207,0
4181,0.22644067,0
4182,0.23633236,0
4183,0.24640834,0
4184,0.2256507,0
4185,0.23272523,0
4186,0.2275605,0
4187,0.23317783,0
4188,0.23757106,0
4189,0.21899228,0
4190,0.22296737,0
4191,0.23755848,0
4192,0.21286651,0
4193,0.22818708,0
4194,0.24051055,0
4195,0.23184416,0
4196,0.22092848,0
4197,0.22817647,0
4198,0.22739452,0
4199,0.24141693,0
4200,0.24047665,0
4201,0.22728494,0
4202,0.23025958,0
4203,0.22903311,0
4204,0.218238,0
4205,0.2346232,0
4206,0.23718676,0
4207,0.21690881,0
4208,0.23756015,0
4209,0.2304291,0
4210,0.23379084,0
4211,0.2424762,0
4212,0.22495925,0
4213,0.23237756,0
4214,0.22677061,0
4215,0.22690098,0
4216,0.22442089,0
4217,0.2325595,0
4218,0.2378847,0
4219,0.21488988,0
4220,0.22532773,0
4221,0.20433323,0
4222,0.21938984,0
4223,0.23400508,0
4224,0.2381481,0
4225,0.23584214,0
4226,0.23048346,0
4227,0.22216325,0
4228,0.22177407,0
4229,0.24138686,0
4230,0.23338106,0
4231,0.21933064,0
4232,0.22458093,0
4233,0.22312272,0
4234,0.23138678,0
4235,0.24157533,0
4236,0.22490248,0
4237,0.23099647,0
4238,0.23359416,0
4239,0.22507398,0
4240,0.2267075,0
4241,0.22893688,0
4242,0.23550902,0
4243,0.2275527,0
4244,0.21489021,0
4245,0.23270814,0
4246,0.2239009,0
4247,0.22738712,0
4248,0.22129105,0
4249,0.23520756,0
4250,0.227878,0
4251,0.22197334,0
4252,0.219289,0
4253,0.22413556,0
4254,0.22898355,0
4255,0.2341507,0
4256,0.23876178,0
4257,0.23242289,0
4258,0.23943567,0
4259,0.23919551,0
4260,0.24525762,0
4261,0.23626214,0
4262,0.23027268,0
4263,0.24130598,0
4264,0.23922378,0
4265,0.22168408,0
4266,0.23721866,0
4267,0.22644958,0
4268,0.20744404,0
4269,0.2305017,0
4270,0.22575074,0
4271,0.23645276,0
4272,0.22987378,0
4273,0.22708246,0
4274,0.21512654,0
4275,0.24119696,0
4276,0.21138923,0
4277,0.22790027,0
4278,0.21618304,0
4279,0.23643647,0
4280,0.23908207,0
4281,0.2368125,0
4282,0.22848442,0
4283,0.226839,0
4284,0.22600822,0
4285,0.21774374,0
4286,0.22873853,0
4287,0.24336487,0
4288,0.2370317,0
4289,0.23731482,0
4290,0.22148347,0
4291,0.21777062,0
4292,0.21961157,0
4293,0.190552,0
4294,0.2369866,0
4295,0.23646066,0
4296,0.22975163,0
4297,0.2301511,0
4298,0.23213285,0
4299,0.24440114,0
4300,0.2238147,0
4301,0.2300863,0
4302,0.22536194,0
4303,0.22383946,0
4304,0.24657506,0
4305,0.23251425,0
4306,0.23670398,0
4307,0.22803625,0
4308,0.22872663,0
4309,0.22906324,0
4310,0.21688816,0
4311,0.22997627,0
4312,0.23179255,0
4313,0.23361433,0
4314,0.22044629,0
4315,0.23436001,0
4316,0.2238535,0
4317,0.22707862,0
4318,0.2215877,0
4319,0.21937959,0
4320,0.22840229,0
4321,0.22982633,0
4322,0.23989205,0
4323,0.21215163,0
4324,0.22657919,0
4325,0.21902153,0
4326,0.23684411,0
4327,0.21596083,0
4328,0.21681075,0
4329,0.22836481,0
4330,0.22537355,0
4331,0.22478819,0
4332,0.22332995,0
4333,0.24118346,0
4334,0.22992209,0
4335,0.22179389,0
4336,0.23797181,0
4337,0.22532068,0
4338,0.23073563,0
4339,0.22484629,0
4340,0.21349192,0
4341,0.24237302,0
4342,0.22761792,0
4343,0.24798474,0
4344,0.2237588,0
4345,0.25442886,0
4346,0.22949478,0
4347,0.2222765,0
4348,0.24204724,0
4349,0.21811228,0
4350,0.2190656,0
4351,0.22593689,0
4352,0.2279266,0
4353,0.21834525,0
4354,0.2229074,0
4355,0.23644744,0
4356,0.22287504,0
4357,0.23884039,0
4358,0.22389816,0
4359,0.22384337,0
4360,0.22613606,0
4361,0.23054507,0
4362,0.22119176,0
4363,0.21780263,0
4364,0.23875597,0
4365,0.231284,0
4366,0.20143549,0
4367,0.22855088,0
4368,0.23025815,0
4369,0.22770552,0
4370,0.24137184,0
4371,0.21796124,0
4372,0.22380674,0
4373,0.22515891,0
4374,0.22600111,0
4375,0.22510535,0
4376,0.23615071,0
4377,0.23877859,0
4378,0.23181598,0
4379,0.22800264,0
4380,0.20303535,0
4381,0.22565834,0
4382,0.22262833,0
4383,0.23889613,0
4384,0.22057578,0
4385,0.23453853,0
4386,0.2333912,0
4387,0.22911537,0
4388,0.2296314,0
4389,0.2319614,0
4390,0.23817787,0
4391,0.20596008,0
4392,0.23767388,0
4393,0.228315,0
4394,0.22857797,0
4395,0.24007404,0
4396,0.23140535,0
4397,0.24294655,0
4398,0.20883855,0
4399,0.23258543,0
4400,0.22474697,0
4401,0.22514355,0
4402,0.2282747,0
4403,0.221982,0
4404,0.24078959,0
4405,0.22037905,0
4406,0.23543462,0
4407,0.22129838,0
4408,0.22876415,0
4409,0.23135369,0
4410,0.22808258,0
4411,0.22696286,0
4412,0.24880764,0
4413,0.23647629,0
4414,0.22696757,0
4415,0.22655684,0
4416,0.23747103,0
4417,0.23141836,0
4418,0.24564569,0
4419,0.23917404,0
4420,0.21932712,0
4421,0.22022203,0
4422,0.23058742,0
4423,0.23102093,0
4424,0.23190658,0
4425,0.2548219,0
4426,0.24350671,0
4427,0.2137079,0
4428,0.2261503,0
4429,0.21771799,0
4430,0.2248166,0
4431,0.22406583,0
4432,0.25128448,0
4433,0.2353755,0
4434,0.2386894,0
4435,0.23623985,0
4436,0.2276853,0
4437,0.24064863,0
4438,0.2248762,0
4439,0.23324786,0
4440,0.22702014,0
4441,0.21706681,0
4442,0.22454953,0
4443,0.23815739,0
4444,0.22021604,0
4445,0.21925794,0
4446,0.22574006,0
4447,0.23563457,0
4448,0.22282696,0
4449,0.23492688,0
4450,0.23358387,0
4451,0.23384635,0
4452,0.24129197,0
4453,0.21673274,0
4454,0.22590178,0
4455,0.22817509,0
4456,0.23020652,0
4457,0.22660838,0
4458,0.2221071,0
4459,0.23462364,0
4460,0.2344267,0
4461,0.22313671,0
4462,0.22071463,0
4463,0.225017,0
4464,0.22349522,0
4465,0.22625309,0
4466,0.2161768,0
4467,0.23566419,0
4468,0.25062108,0
4469,0.21932527,0
4470,0.23066555,0
4471,0.23223162,0
4472,0.24173734,0
4473,0.21927309,0
4474,0.23043922,0
4475,0.2258093,0
4476,0.22362268,0
4477,0.22039467,0
4478,0.2292493,0
4479,0.22631848,0
4480,0.3043084,0
4481,0.3171425,0
4482,0.2957052,0
4483,0.28132004,0
4484,0.31596023,0
4485,0.3304182,0
4486,0.3064884,0
4487,0.31917977,0
4488,0.3115399,0
4489,0.31474134,0
4490,0.30903617,0
4491,0.30600423,0
4492,0.31099468,0
4493,0.3081604,0
4494,0.31041586,0
4495,0.30689174,0
4496,0.29296044,0
4497,0.31771505,0
4498,0.31538418,0
4499,0.29013178,0
4500,0.26960906,0
4501,0.30080894,0
4502,0.306529,0
4503,0.3174408,0
4504,0.28794342,0
4505,0.29411894,0
4506,0.31776673,0
4507,0.31136346,0
4508,0.3030985,0
4509,0.30716878,0
4510,0.31400913,0
4511,0.2882582,0
4512,0.30312246,0
4513,0.3109991,0
4514,0.30085063,0
4515,0.31234342,0
4516,0.3008037,0
4517,0.30641207,0
4518,0.3028607,0
4519,0.29472253,0
4520,0.30400532,0
4521,0.3267177,0
4522,0.30924302,0
4523,0.3018213,0
4524,0.30483735,0
4525,0.31617635,0
4526,0.3004635,0
4527,0.29330134,0
4528,0.30804962,0
4529,0.3080132,0
4530,0.3014132,0
4531,0.30620408,0
4532,0.30757502,0
4533,0.3035558,0
4534,0.3004872,0
4535,0.31615514,0
4536,0.31522253,0
4537,0.30891448,0
4538,0.30925584,0
4539,0.31124288,0
4540,0.30289853,0
4541,0.3139065,0
4542,0.30677038,0
4543,0.30955666,0
4544,0.30969167,0
4545,0.30505702,0
4546,0.29339787,0
4547,0.29545265,0
4548,0.30688366,0
4549,0.30546364,0
4550,0.3060735,0
4551,0.3103492,0
4552,0.30916372,0
4553,0.3018232,0
4554,0.30704796,0
4555,0.30547395,0
4556,0.3121944,0
4557,0.3134604,0
4558,0.29858392,0
4559,0.32074153,0
4560,0.2999664,0
4561,0.3171212,0
4562,0.31425577,0
4563,0.30202442,0
4564,0.30345124,0
4565,0.30911595,0
4566,0.30937716,0
4567,0.30771875,0
4568,0.30496275,0
4569,0.30781332,0
4570,0.30959386,0
4571,0.30922207,0
4572,0.30580312,0
4573,0.31495214,0
4574,0.3090409,0
4575,0.2987151,0
4576,0.30120027,0
4577,0.29808122,0
4578,0.30607846,0
4579,0.3011708,0
4580,0.311247,0
4581,0.3066097,0
4582,0.28771695,0
4583,0.31616127,0
4584,0.29581875,0
4585,0.30053988,0
4586,0.31408596,0
4587,0.30784604,0
4588,0.32244334,0
4589,0.3090084,0
4590,0.3204997,0
4591,0.284419,0
4592,0.30383402,0
4593,0.29840353,0
4594,0.29769528,0
4595,0.2984122,0
4596,0.30230048,0
4597,0.2891075,0
4598,0.294708,0
4599,0.3133712,0
4600,0.32915425,0
4601,0.2873413,0
4602,0.31000116,0
4603,0.30748904,0
4604,0.3071901,0
4605,0.30179697,0
4606,0.3042935,0
4607,0.29258484,0
4608,0.3126488,0
4609,0.29242462,0
4610,0.31501424,0
4611,0.30004004,0
4612,0.30866337,0
4613,0.30155024,0
4614,0.32279,0
4615,0.30861363,0
4616,0.30004805,0
4617,0.32048404,0
4618,0.31810457,0
4619,0.2957607,0
4620,0.30749366,0
4621,0.3154273,0
4622,0.3093415,0
4623,0.29591078,0
4624,0.2984587,0
4625,0.31284666,0
4626,0.29603934,0
4627,0.3084699,0
4628,0.2980762,0
4629,0.31330067,0
4630,0.3071866,0
4631,0.30751508,0
4632,0.3076629,0
4633,0.31070262,0
4634,0.31492522,0
4635,0.32965383,0
4636,0.30477065,0
4637,0.29901335,0
4638,0.29227874,0
4639,0.298546,0
4640,0.3077205,0
4641,0.30360365,0
4642,0.29843777,0
4643,0.30950898,0
4644,0.30123112,0
4645,0.32991058,0
4646,0.30965453,0
4647,0.3123063,0
4648,0.30516058,0
4649,0.30032906,0
4650,0.29613155,0
4651,0.31794986,0
4652,0.28992432,0
4653,0.30202347,0
4654,0.31070212,0
4655,0.29981133,0
4656,0.294524,0
4657,0.30423567,0
4658,0.2997092,0
4659,0.3032313,0
4660,0.29658633,0
4661,0.3015442,0
4662,0.32718834,0
4663,0.29740804,0
4664,0.30475533,0
4665,0.3262586,0
4666,0.30471754,0
4667,0.32071126,0
4668,0.30160677,0
4669,0.31866094,0
4670,0.31662384,0
4671,0.30724248,0
4672,0.29333547,0
4673,0.28166324,0
4674,0.308752,0
4675,0.31537598,0
4676,0.29730248,0
4677,0.29643703,0
4678,0.30852944,0
4679,0.3002793,0
4680,0.2538431,0
4681,0.31820405,0
4682,0.3033596,0
4683,0.29511732,0
4684,0.29598665,0
4685,0.2951036,0
4686,0.30027503,0
4687,0.28816888,0
4688,0.3069696,0
4689,0.30731446,0
4690,0.29297462,0
4691,0.3053455,0
4692,0.3123954,0
4693,0.3021304,0
4694,0.29473898,0
4695,0.29756218,0
4696,0.2942313,0
4697,0.29895455,0
4698,0.30420187,0
4699,0.2907365,0
4700,0.30800557,0
4701,0.30693144,0
4702,0.3027647,0
4703,0.30185238,0
4704,0.30666494,0
4705,0.30657107,0
4706,0.29163402,0
4707,0.30774593,0
4708,0.3113101,0
4709,0.31533253,0
4710,0.31352136,0
4711,0.29184878,0
4712,0.33017123,0
4713,0.29971048,0
4714,0.3007695,0
4715,0.29956025,0
4716,0.30333608,0
4717,0.28967243,0
4718,0.31582022,0
4719,0.29313442,0
4720,0.2996475,0
4721,0.28930154,0
4722,0.2978078,0
4723,0.30315125,0
4724,0.30691028,0
4725,0.29034504,0
4726,0.2918595,0
4727,0.31140885,0
4728,0.30208644,0
4729,0.30839297,0
4730,0.3095498,0
4731,0.29963565,0
4732,0.30164814,0
4733,0.3172882,0
4734,0.30866194,0
4735,0.29656577,0
4736,0.2926308,0
4737,0.31041035,0
4738,0.2975677,0
4739,0.29954147,0
4740,0.30052915,0
4741,0.31201994,0
4742,0.29085132,0
4743,0.29808766,0
4744,0.30625057,0
4745,0.30682924,0
4746,0.30777895,0
4747,0.31778848,0
4748,0.30984384,0
4749,0.30901378,0
4750,0.31014025,0
4751,0.3055387,0
4752,0.2776808,0
4753,0.30235958,0
4754,0.31116372,0
4755,0.29686958,0
4756,0.2963212,0
4757,0.30634007,0
4758,0.2954492,0
4759,0.29639113,0
4760,0.2905683,0
4761,0.29859817,0
4762,0.29329813,0
4763,0.29389352,0
4764,0.29763234,0
4765,0.2975589,0
4766,0.30422032,0
4767,0.3362175,0
4768,0.28993863,0
4769,0.30923235,0
4770,0.30633545,0
4771,0.31035197,0
4772,0.31004888,0
4773,0.29465514,0
4774,0.2928212,0
4775,0.3043604,0
4776,0.31174845,0
4777,0.31115445,0
4778,0.31040797,0
4779,0.30821913,0
4780,0.2990633,0
4781,0.2997036,0
4782,0.30480736,0
4783,0.3185597,0
4784,0.3171987,0
4785,0.30559996,0
4786,0.3104064,0
4787,0.30461404,0
4788,0.30582094,0
4789,0.30284572,0
4790,0.3019711,0
4791,0.30741557,0
4792,0.30688184,0
4793,0.31052297,0
4794,0.2994352,0
4795,0.33211505,0
4796,0.31871885,0
4797,0.28562844,0
4798,0.31313306,0
4799,0.30806804,0
4800,0.3114192,0
4801,0.28644115,0
4802,0.30177963,0
4803,0.3088497,0
4804,0.32630765,0
4805,0.3203132,0
4806,0.28130466,0
4807,0.26880562,0
4808,0.30833077,0
4809,0.30711174,0
4810,0.29770887,0
4811,0.30796862,0
4812,0.32084304,0
4813,0.30521864,0
4814,0.27177125,0
4815,0.29786974,0
4816,0.3078741,0
4817,0.307885,0
4818,0.3062048,0
4819,0.30959713,0
4820,0.29683322,0
4821,0.30012962,0
4822,0.30497977,0
4823,0.3125311,0
4824,0.3083046,0
4825,0.30373624,0
4826,0.3065706,0
4827,0.29703403,0
4828,0.30368054,0
4829,0.30382204,0
4830,0.31425554,0
4831,0.30503708,0
4832,0.30985475,0
4833,0.30650446,0
4834,0.30522895,0
4835,0.34196013,0
4836,0.30173546,0
4837,0.31095016,0
4838,0.30873764,0
4839,0.29460424,0
4840,0.3101898,0
4841,0.2912695,0
4842,0.32280284,0
4843,0.2959363,0
4844,0.3103745,0
4845,0.30174294,0
4846,0.30301762,0
4847,0.30542183,0
4848,0.30722734,0
4849,0.3087266,0
4850,0.2979201,0
4851,0.31464276,0
4852,0.30256188,0
4853,0.3152184,0
4854,0.30618387,0
4855,0.31004304,0
4856,0.30058578,0
4857,0.30630547,0
4858,0.29700977,0
4859,0.31933329,0
4860,0.30711338,0
4861,0.30388057,0
4862,0.30367154,0
4863,0.3007993,0
4864,0.30339527,0
4865,0.32575,0
4866,0.30800718,0
4867,0.31391814,0
4868,0.30048203,0
4869,0.30455726,0
4870,0.30919358,0
4871,0.2961655,0
4872,0.30844334,0
4873,0.31259677,0
4874,0.3032748,0
4875,0.29712403,0
4876,0.3288847,0
4877,0.31399563,0
4878,0.31617415,0
4879,0.29697046,0
4880,0.2876528,0
4881,0.29935506,0
4882,0.30696893,0
4883,0.3085835,0
4884,0.29060698,0
4885,0.30479777,0
4886,0.3097278,0
4887,0.30326644,0
4888,0.31702024,0
4889,0.29056045,0
4890,0.2991675,0
4891,0.28892845,0
4892,0.2924605,0
4893,0.3186577,0
4894,0.30035412,0
4895,0.31596595,0
4896,0.30922735,0
4897,0.3027637,0
4898,0.29666907,0
4899,0.3150661,0
4900,0.30049706,0
4901,0.30605632,0
4902,0.2933881,0
4903,0.29480267,0
4904,0.2961313,0
4905,0.2766138,0
4906,0.31897092,0
4907,0.3061539,0
4908,0.31780887,0
4909,0.31204233,0
4910,0.29951274,0
4911,0.3004772,0
4912,0.30066252,0
4913,0.32500648,0
4914,0.29548633,0
4915,0.30661985,0
4916,0.3234533,0
4917,0.31597337,0
4918,0.3219224,0
4919,0.29395264,0
4920,0.30303907,0
4921,0.29401416,0
4922,0.30200744,0
4923,0.29502547,0
4924,0.3020423,0
4925,0.30275565,0
4926,0.29283172,0
4927,0.29252958,0
4928,0.29194838,0
4929,0.31493542,0
4930,0.30196503,0
4931,0.29972363,0
4932,0.29914063,0
4933,0.3038444,0
4934,0.29774976,0
4935,0.30401313,0
4936,0.30663,0
4937,0.31689662,0
4938,0.30201513,0
4939,0.30504835,0
4940,0.29419002,0
4941,0.33459577,0
4942,0.29280874,0
4943,0.30753207,0
4944,0.28019333,0
4945,0.304734,0
4946,0.2966541,0
4947,0.31105483,0
4948,0.31170684,0
4949,0.3068653,0
4950,0.30394286,0
4951,0.3043667,0
4952,0.31894693,0
4953,0.2981403,0
4954,0.3020627,0
4955,0.31369647,0
4956,0.32453823,0
4957,0.31428117,0
4958,0.29612812,0
4959,0.26522982,0
4960,0.3110757,0
4961,0.310791,0
4962,0.30585575,0
4963,0.310022,0
4964,0.30321255,0
4965,0.30127776,0
4966,0.3036703,0
4967,0.29337522,0
4968,0.3123647,0
4969,0.30971417,0
4970,0.3052143,0
4971,0.3157892,0
4972,0.30508423,0
4973,0.32239634,0
4974,0.30831248,0
4975,0.3139111,0
4976,0.30252746,0
4977,0.30461788,0
4978,0.30924794,0
4979,0.2914589,0
4980,0.3016219,0
4981,0.30829868,0
4982,0.29122585,0
4983,0.30508327,0
4984,0.31138593,0
4985,0.3005242,0
4986,0.2987097,0
4987,0.3187192,0
4988,0.2954733,0
4989,0.30774188,0
4990,0.26935375,0
4991,0.2984335,0
4992,0.321746,0
4993,0.30555257,0
4994,0.30518758,0
4995,0.30510753,0
4996,0.319117,0
4997,0.3092569,0
4998,0.3060302,0
4999,0.29288337,0
5000,0.31494793,0
5001,0.30174708,0
5002,0.30785125,0
5003,0.29983562,0
5004,0.29035163,0
5005,0.30682486,0
5006,0.29988056,0
5007,0.30562258,0
5008,0.30666327,0
5009,0.2993853,0
5010,0.3122002,0
5011,0.31452438,0
5012,0.3024605,0
5013,0.29861054,0
5014,0.30572352,0
5015,0.30344164,0
5016,0.31067497,0
5017,0.2984845,0
5018,0.31497633,0
5019,0.30131912,0
5020,0.30277026,0
5021,0.32286796,0
5022,0.29549968,0
5023,0.30347896,0
5024,0.29611927,0
5025,0.31410578,0
5026,0.30620623,0
5027,0.31766388,0
5028,0.30607003,0
5029,0.31385738,0
5030,0.3040328,0
5031,0.30845675,0
5032,0.30105418,0
5033,0.30570197,0
5034,0.3066108,0
5035,0.30662674,0
5036,0.31707472,0
5037,0.30305606,0
5038,0.30839622,0
5039,0.30964345,0
5040,0.31579947,0
5041,0.31645158,0
5042,0.31473753,0
5043,0.31012732,0
5044,0.30859083,0
5045,0.30489525,0
5046,0.30439234,0
5047,0.3090049,0
5048,0.30667555,0
5049,0.3148275,0
5050,0.3122761,0
5051,0.31138828,0
5052,0.31906173,0
5053,0.3133214,0
5054,0.30813038,0
5055,0.31046754,0
5056,0.31112075,0
5057,0.30372354,0
5058,0.30131608,0
5059,0.3188042,0
5060,0.30418706,0
5061,0.31125712,0
5062,0.29473227,0
5063,0.3093958,0
5064,0.30623507,0
5065,0.30273443,0
5066,0.29734805,0
5067,0.29776272,0
5068,0.30427164,0
5069,0.3017541,0
5070,0.2984372,0
5071,0.3095842,0
5072,0.30419368,0
5073,0.28133506,0
5074,0.29216027,0
5075,0.30735546,0
5076,0.30713725,0
5077,0.2979668,0
5078,0.29919907,0
5079,0.2978909,0
5080,0.31523433,0
5081,0.29952955,0
5082,0.2953294,0
5083,0.30578214,0
5084,0.30681297,0
5085,0.32055598,0
5086,0.29852948,0
5087,0.3066772,0
5088,0.3170685,0
5089,0.31174684,0
5090,0.3031189,0
5091,0.29608637,0
5092,0.30631524,0
5093,0.31485042,0
5094,0.3103848,0
5095,0.29565877,0
5096,0.30975586,0
5097,0.30218393,0
5098,0.31750983,0
5099,0.2949368,0
5100,0.30744228,0
5101,0.31245703,0
5102,0.32076693,0
5103,0.302055,0
5104,0.30791077,0
5105,0.30246472,0
5106,0.3010298,0
5107,0.3116814,0
5108,0.3074544,0
5109,0.28870928,0
5110,0.29791206,0
5111,0.30535746,0
5112,0.3060051,0
5113,0.30358794,0
5114,0.29282123,0
5115,0.28034815,0
5116,0.3215921,0
5117,0.31242105,0
5118,0.2941922,0
5119,0.29729027,0
5120,0.3457676,0
5121,0.33587334,0
5122,0.3390956,0
5123,0.34827906,0
5124,0.335476,0
5125,0.32053664,0
5126,0.32693684,0
5127,0.33527678,0
5128,0.32231495,0
5129,0.3298227,0
5130,0.33655125,0
5131,0.39606494,0
5132,0.34932035,0
5133,0.3334579,0
5134,0.33770847,0
5135,0.33220354,0
5136,0.3375889,0
5137,0.32353848,0
5138,0.32741255,0
5139,0.33342955,0
5140,0.33710656,0
5141,0.33361205,0
5142,0.3452446,0
5143,0.33463043,0
5144,0.32388318,0
5145,0.34356612,0
5146,0.34400102,0
5147,0.3462662,0
5148,0.33403522,0
5149,0.34339413,0
5150,0.3326599,0
5151,0.3406876,0
5152,0.3498977,0
5153,0.331524,0
5154,0.33922058,0
5155,0.33092982,0
5156,0.3463696,0
5157,0.33551186,0
5158,0.33572435,0
5159,0.32669792,0
5160,0.33174407,0
5161,0.33777422,0
5162,0.3254084,0
5163,0.33371884,0
5164,0.33400786,0
5165,0.33465958,0
5166,0.336313,0
5167,0.32310554,0
5168,0.33199456,0
5169,0.33930403,0
5170,0.34918284,0
5171,0.3343855,0
5172,0.34651488,0
5173,0.33569568,0
5174,0.33950624,0
5175,0.32202977,0
5176,0.33776265,0
5177,0.3426273,0
5178,0.32637542,0
5179,0.33413297,0
5180,0.33640218,0
5181,0.33633065,0
5182,0.33426666,0
5183,0.3479306,0
5184,0.3427531,0
5185,0.344963,0
5186,0.3443892,0
5187,0.365579,0
5188,0.3410059,0
5189,0.3206024,0
5190,0.34341282,0
5191,0.33955973,0
5192,0.32112366,0
5193,0.34140584,0
5194,0.341681,0
5195,0.32410884,0
5196,0.34116882,0
5197,0.3472743,0
5198,0.3438483,0
5199,0.34443885,0
5200,0.33661175,0
5201,0.33936033,0
5202,0.34060133,0
5203,0.33003902,0
5204,0.33868933,0
5205,0.33911037,0
5206,0.3322386,0
5207,0.32702473,0
5208,0.374624,0
5209,0.32935,0
5210,0.32979462,0
5211,0.33818054,0
5212,0.32651585,0
5213,0.33599186,0
5214,0.333295,0
5215,0.3262201,0
5216,0.33461922,0
5217,0.33285162,0
5218,0.32311177,0
5219,0.32043952,0
5220,0.34573007,0
5221,0.3470615,0
5222,0.33391428,0
5223,0.32519022,0
5224,0.34193498,0
5225,0.3412735,0
5226,0.33022937,0
5227,0.33566615,0
5228,0.33163553,0
5229,0.338459,0
5230,0.34181008,0
5231,0.33122894,0
5232,0.33248258,0
5233,0.32609257,0
5234,0.33462653,0
5235,0.3274462,0
5236,0.32943442,0
5237,0.35041887,0
5238,0.33210957,0
5239,0.32676595,0
5240,0.34105656,0
5241,0.3377955,0
5242,0.31224328,0
5243,0.33994603,0
5244,0.33432993,0
5245,0.32614666,0
5246,0.3467548,0
5247,0.33776248,0
5248,0.34871292,0
5249,0.32982105,0
5250,0.3369902,0
5251,0.33079085,0
5252,0.3274988,0
5253,0.33222234,0
5254,0.32614458,0
5255,0.3481799,0
5256,0.3443919,0
5257,0.34820828,0
5258,0.33821926,0
5259,0.34584588,0
5260,0.35182256,0
5261,0.32724544,0
5262,0.33655128,0
5263,0.32628524,0
5264,0.3340814,0
5265,0.3352505,0
5266,0.34614202,0
5267,0.33065766,0
